177839655.3504	-0.005235718150701498	0.002792488744388444	-0.00021923115988551205
177843255.3504	-0.005227325685620956	0.002796574763272301	-0.00021309237270298117
177846855.3504	-0.0052194188518556	0.0028002819398474633	-0.00020725074743060273
177850455.3504	-0.005211967391320656	0.002803633480502892	-0.00020168798366832687
177854055.3504	-0.005204943358513541	0.002806650826066374	-0.0001963871759604481
177857655.3504	-0.00519832091068347	0.0028093538112783727	-0.00019133268752883777
177861255.3504	-0.005192076119954388	0.002811760807648478	-0.00018651003719158266
177864855.3504	-0.005186186804808941	0.0028138888516505995	-0.0001819057979122419
177868455.3504	-0.005180632378680273	0.002815753759957116	-0.00017750750562810528
177872055.3504	-0.0051753937136902635	0.002817370233193095	-0.00017330357718060938
177875655.3504	-0.005170453017822855	0.002818751949503244	-0.00016928323632112697
177879255.3504	-0.005165793724035677	0.0028199116490624614	-0.00016543644689384325
177882855.3504	-0.005161400389998612	0.0028208612105211613	-0.00016175385240855931
177886455.3504	-0.005157258607308385	0.0028216117202558262	-0.0001582267213125657
177890055.3504	-0.005153354919166597	0.0028221735351906282	-0.00015484689735364133
177893655.3504	-0.005149676745629076	0.002822556339865323	-0.00015160675449839268
177897255.3504	-0.005146212315639109	0.0028227691983455593	-0.00014849915593302942
177900855.3504	-0.005142950605148159	0.0028228206015030255	-0.00014551741672827454
177904455.3504	-0.005139881280707212	0.002822718510132849	-0.00014265526979769354
177908055.3504	-0.005136994647981643	0.002822470394322948	-0.0001399068348207958
177911655.3504	-0.005134281604703181	0.002822083269444159	-0.00013726658983848945
177915255.3504	-0.0051317335976262465	0.0028215637290895145	-0.00013472934526073186
177918855.3504	-0.005129342583102792	0.0028209179752553977	-0.00013229022005445607
177922455.3504	-0.005127100990931375	0.0028201518460260954	-0.00012994461990468233
177926055.3504	-0.005125001691172421	0.002819270840995613	-0.00012768821716355346
177929655.3504	-0.005123037963654176	0.0028182801446361766	-0.0001255169324215384
177933255.3504	-0.005121203469922247	0.00281718464780124	-0.0001234269175521869
177936855.3504	-0.0051194922274108426	0.002815988967531698	-0.00012141454009680074
177940455.3504	-0.005117898585636485	0.0028146974653169812	-0.00011947636886920821
177944055.3504	-0.005116417204234694	0.0028133142639475434	-0.0001176091606724951
177947655.3504	-0.00511504303267796	0.00281184326308192	-0.00011580984803035849
177951255.3504	-0.0051137712915292075	0.002810288153639352	-0.0001140755278453069
177954855.3504	-0.005112597455098979	0.002808652431118451	-0.00011240345090428799
177958455.3504	-0.005111517235387178	0.002806939407932723	-0.00011079101215994988
177962055.3504	-0.005110526567201494	0.002805152224845097	-0.00010923574172258895
177965655.3504	-0.005109621594354856	0.0028032938615762176	-0.00010773529650382065
177969255.3504	-0.005108798656853056	0.002801367146653979	-0.00010628745245853622
177972855.3504	-0.005108054278992153	0.002799374766565988	-0.00010489009737654457
177976455.3504	-0.005107385158292255	0.0027973192742707566	-0.00010354122417974648
177980055.3504	-0.0051067881552011194	0.0027952030971186673	-0.00010223892468460317
177983655.3504	-0.005106260283506792	0.002793028544229003	-0.00010098138379331211
177987255.3504	-0.005105798701403892	0.002790797813365527	-9.976687408019174e-05
177990855.3504	-0.0051054007031630195	0.0027885129973491164	-9.8593750742866e-05
177994455.3504	-0.00510506371135706	0.0027861760900429536	-9.746044689024849e-05
177998055.3504	-0.005104785269602132	0.002783788991942438	-9.636546914193282e-05
178001655.3504	-0.005104563035774598	0.0027813535153995515	-9.53073935155848e-05
178005255.3504	-0.00510439477566859	0.0027788713895086923	-9.428486158094966e-05
178008855.3504	-0.005104278357061694	0.0027763442646789346	-9.329657686087647e-05
178012455.3504	-0.00510421174415888	0.0027737737169154842	-9.234130146134555e-05
178016055.3504	-0.0051041929923874175	0.0027711612518313542	-9.141785291395605e-05
178019655.3504	-0.005104220243517534	0.002768508308408529	-9.052510121568361e-05
178023255.3504	-0.005104291721085689	0.0027658162625263526	-8.966196605189368e-05
178026855.3504	-0.005104405726099169	0.002763086430273511	-8.882741418976091e-05
178030455.3504	-0.005104560633002371	0.0027603200710586574	-8.802045703020172e-05
178034055.3504	-0.005104754885886672	0.0027575183905335604	-8.724014830738739e-05
178037655.3504	-0.005104986994927168	0.002754682543341626	-8.648558192572555e-05
178041255.3504	-0.005105255533030871	0.002751813635703583	-8.575588992500376e-05
